Trial,Enterprise_Value
19003,33982383.8338766
19004,33994844.705890834
19005,33999275.4344306
19006,34006292.765381806
19007,34015296.25034841
19008,34023659.72661905
19009,34025402.822693415
19010,34026538.716428936
19011,34027521.93054601
19012,34045444.28404046
19013,34061747.86445117
19014,34069866.33287342
19015,34071121.447429344
19016,34077904.833863296
19017,34084821.622021854
19018,34087381.41411967
19019,34101184.01925522
19020,34112601.04829966
19021,34112932.34795433
19022,34117773.43603714
19023,34118909.91436297
19024,34122442.76937913
19025,34134285.28432741
19026,34142553.28371575
19027,34162187.63638866
19028,34164753.87883561
19029,34180845.07883488
19030,34181607.09512721
19031,34192870.443239726
19032,34199063.71667544
19033,34200143.730083406
19034,34228507.86234101
19035,34232980.090135165
19036,34239799.687998176
19037,34252276.5278059
19038,34253803.90835762
19039,34270078.9476338
19040,34277204.79322857
19041,34282940.78557989
19042,34283114.40940477
19043,34285548.73627098
19044,34286393.89037205
19045,34290192.053026766
19046,34299559.76343137
19047,34309438.267760254
19048,34330344.77542155
19049,34334537.26323338
19050,34340971.315005034
19051,34349977.761135496
19052,34355394.44632007
19053,34367957.31917432
19054,34375652.379613265
19055,34376873.07159894
19056,34377240.11202366
19057,34377615.93253219
19058,34395081.63393244
19059,34419071.59045409
19060,34424397.10030226
19061,34442406.65309791
19062,34444734.32296519
19063,34459285.64701539
19064,34464856.99582018
19065,34467567.420016155
19066,34471861.26280999
19067,34472128.515835285
19068,34487570.85287523
19069,34496411.954686984
19070,34498952.245750435
19071,34504472.27789725
19072,34509723.84524534
19073,34510156.802836224
19074,34535790.95438403
19075,34544086.98844348
19076,34550586.05065528
19077,34573647.58575256
19078,34581817.83075012
19079,34587780.77179961
19080,34591872.50232241
19081,34593475.200495556
19082,34605916.40961799
19083,34614506.25771181
19084,34622385.02106896
19085,34645336.603819214
19086,34656404.259552844
19087,34677766.07235424
19088,34698073.029791966
19089,34698733.47421957
19090,34708995.8418182
19091,34712330.84665221
19092,34730656.552946396
19093,34739370.23151167
19094,34754127.81625235
19095,34755550.9187983
19096,34765201.26941865
19097,34769045.5449699
19098,34769178.99929358
19099,34785534.674287945
19100,34790583.509307295
19101,34800769.402403966
19102,34825930.349648654
19103,34828955.93580351
19104,34834398.19680855
19105,34856069.327101596
19106,34896270.24654639
19107,34904798.3546749
19108,34910835.21784415
19109,34939824.483899556
19110,34992284.138891146
19111,35021497.676238716
19112,35022407.97942003
19113,35026169.5533229
19114,35028238.54683925
19115,35041219.067686036
19116,35053079.165773444
19117,35074534.40364687
19118,35080427.548783645
19119,35080903.09745587
19120,35086279.45983751
19121,35096706.327909365
19122,35096711.91995296
19123,35098932.55640021
19124,35108798.92532459
19125,35109573.12737531
19126,35110951.73520428
19127,35139611.2457297
19128,35139876.82594735
19129,35140464.66957167
19130,35141009.52864479
19131,35144889.29292117
19132,35146120.168915324
19133,35151526.39085773
19134,35152392.46073076
19135,35205161.26988126
19136,35207767.890071414
19137,35208263.03265578
19138,35210827.05834504
19139,35212215.526594535
19140,35217822.13992232
19141,35233254.34755702
19142,35236263.94904714
19143,35239848.63866466
19144,35281747.39644493
19145,35283775.64249337
19146,35284908.30659248
19147,35293889.31979723
19148,35296297.25144399
19149,35296582.68941961
19150,35305333.51617192
19151,35311892.06126066
19152,35312198.55034606
19153,35321547.90097942
19154,35325197.59985596
19155,35338131.692367285
19156,35358426.95046306
19157,35376411.159487754
19158,35389292.86542585
19159,35410937.951228864
19160,35420542.58280963
19161,35420814.501602106
19162,35430600.32927203
19163,35436413.31615673
19164,35439450.146225296
19165,35454934.36873821
19166,35466651.24822573
19167,35487549.336944744
19168,35512875.75186856
19169,35515881.01434967
19170,35524074.556220345
19171,35531969.19331934
19172,35535967.186513394
19173,35575636.88006011
19174,35578294.3773967
19175,35595597.93176132
19176,35605767.69599867
19177,35608788.366798684
19178,35618364.40800452
19179,35618788.44074829
19180,35633983.5522992
19181,35634772.724581525
19182,35637922.96954012
19183,35663583.56786087
19184,35702190.29853668
19185,35706396.50896755
19186,35717635.42388317
19187,35720668.87937577
19188,35749502.884922095
19189,35756874.37962999
19190,35758716.59799594
19191,35761521.88884061
19192,35820941.7633051
19193,35821651.04499899
19194,35832491.144124486
19195,35838229.24785808
19196,35877701.71636881
19197,35881165.10264423
19198,35903861.373177715
19199,35910909.808228515
19200,35915980.25937216
19201,35916454.27897554
19202,35933333.41642532
19203,35944959.28207968
19204,35947219.72400584
19205,35947742.65093898
19206,35982791.64294766
19207,35988970.89744401
19208,35995624.61954565
19209,36011835.62158891
19210,36025770.102025606
19211,36038627.93912967
19212,36042175.93882498
19213,36049088.242574334
19214,36062697.54320938
19215,36071543.52027185
19216,36089068.00609262
19217,36103863.626823336
19218,36110088.883914426
19219,36111085.353893116
19220,36120890.78044419
19221,36143356.29262486
19222,36163679.03042372
19223,36170044.883713305
19224,36170423.39075828
19225,36180966.66784468
19226,36186301.59786878
19227,36197166.882758066
19228,36202810.97813322
19229,36212106.264374234
19230,36219931.82748358
19231,36239057.394151635
19232,36249363.58371881
19233,36260343.980860114
19234,36269406.73838927
19235,36271144.24731997
19236,36286178.27793235
19237,36294138.8413635
19238,36294332.78237566
19239,36296364.242243454
19240,36298178.67210248
19241,36311138.151799306
19242,36324580.190133825
19243,36334346.19047488
19244,36391634.181614995
19245,36401110.70071015
19246,36411574.92275788
19247,36423987.863065615
19248,36428703.930718735
19249,36476126.00739409
19250,36491448.67735267
19251,36513921.45335072
19252,36516170.25933764
19253,36518817.667310275
19254,36535845.08684838
19255,36549483.88973367
19256,36571832.950966775
19257,36571895.12658125
19258,36574404.922000356
19259,36580969.87376283
19260,36583109.52317622
19261,36583761.156898886
19262,36594667.98289784
19263,36595571.544657536
19264,36623707.153438546
19265,36624164.33133293
19266,36630428.60998933
19267,36635089.01310321
19268,36636917.54949106
19269,36652743.21250208
19270,36653204.01434475
19271,36666574.31457226
19272,36668016.32852374
19273,36714274.15849493
19274,36717761.91684354
19275,36719470.59056082
19276,36728492.801568605
19277,36729484.17278115
19278,36760121.6151142
19279,36785515.495686255
19280,36802471.067856714
19281,36811103.49880639
19282,36816860.0026921
19283,36836017.28179306
19284,36851038.361846246
19285,36859826.852772936
19286,36889864.53627041
19287,36904007.92264168
19288,36917116.60389047
19289,36953275.13280764
19290,36958091.13139469
19291,36978165.14935285
19292,36988571.94790129
19293,36990193.95485996
19294,37032823.06843809
19295,37037525.9903198
19296,37045424.44815839
19297,37045701.74128348
19298,37048689.7397358
19299,37059481.99626984
19300,37069527.480086796
19301,37077115.64808521
19302,37101542.58528731
19303,37108373.93384461
19304,37112012.87361319
19305,37116193.1621128
19306,37133698.40672815
19307,37138573.14442642
19308,37146558.32232292
19309,37165175.95588701
19310,37169334.06399135
19311,37170054.08021833
19312,37180340.085131496
19313,37231812.757577226
19314,37248844.731610894
19315,37268144.56888532
19316,37274809.79150781
19317,37278869.973993935
19318,37288715.71327273
19319,37291328.3650925
19320,37296089.31668554
19321,37307115.21955131
19322,37366752.98025073
19323,37375626.97736437
19324,37411070.56848208
19325,37425533.43663747
19326,37432755.128290266
19327,37445674.6313372
19328,37460957.52487592
19329,37471570.6650909
19330,37473414.43649141
19331,37479966.61151185
19332,37487266.39364044
19333,37512041.64114391
19334,37517109.41080934
19335,37520953.276240006
19336,37570662.02136704
19337,37603166.55166457
19338,37606734.30075024
19339,37623978.519773684
19340,37632217.5136586
19341,37634595.79501074
19342,37635205.12537542
19343,37639459.88306515
19344,37640494.40393971
19345,37678574.48762486
19346,37686273.143695585
19347,37731724.63257766
19348,37756884.270383015
19349,37765383.656489305
19350,37765540.31449756
19351,37773958.31242929
19352,37789571.60901581
19353,37789901.802956775
19354,37796530.07413732
19355,37815365.97266783
19356,37823808.44588303
19357,37824593.280300885
19358,37827186.86121853
19359,37828286.61308521
19360,37833122.84443832
19361,37835323.25014362
19362,37852383.52326042
19363,37861145.296143316
19364,37866277.897600986
19365,37870546.70768196
19366,37873852.4279588
19367,37873864.98469472
19368,37894255.45781217
19369,37897082.36702806
19370,37903630.39825255
19371,37923290.49616328
19372,37925255.78698668
19373,37936176.23216502
19374,37937825.35700905
19375,37949107.87772795
19376,37957104.59888247
19377,37958732.792243324
19378,37967636.79685062
19379,37969235.05824958
19380,38030201.86329501
19381,38053924.5133425
19382,38056526.73060046
19383,38058418.15419415
19384,38064886.32203621
19385,38078697.289115936
19386,38087611.544088334
19387,38101943.10697193
19388,38104465.46005053
19389,38120991.382487975
19390,38145158.041446276
19391,38154887.12076687
19392,38156035.19657232
19393,38156301.16394502
19394,38173515.45008296
19395,38179337.77180083
19396,38190420.456449896
19397,38197971.80734989
19398,38207051.34316988
19399,38228685.33786961
19400,38243072.6526663
19401,38252923.7576194
19402,38256525.07580926
19403,38261351.02397429
19404,38270406.1559505
19405,38275850.59148724
19406,38280111.167946175
19407,38283487.37724522
19408,38284600.381609164
19409,38295398.850304656
19410,38304586.623862736
19411,38339704.08677147
19412,38356709.33888193
19413,38362179.35939679
19414,38385937.898542635
19415,38403884.244044125
19416,38404483.204022974
19417,38408946.284017354
19418,38424581.27343251
19419,38432889.62321747
19420,38435699.62153994
19421,38456844.320132285
19422,38477593.805356674
19423,38509802.59340515
19424,38513155.174878865
19425,38561967.442091145
19426,38565605.7898325
19427,38593850.54181306
19428,38596146.82364433
19429,38614338.75797998
19430,38619368.2852042
19431,38634106.371070534
19432,38648350.644269206
19433,38665986.77923421
19434,38674309.29469179
19435,38682120.45900586
19436,38683171.53769571
19437,38698406.63613442
19438,38722049.23031077
19439,38733011.060557164
19440,38742080.464292064
19441,38778240.41116381
19442,38779188.296713054
19443,38800939.5470911
19444,38816488.07867212
19445,38866278.868420154
19446,38866305.88104798
19447,38894780.263658546
19448,38923881.46430998
19449,38929210.40311249
19450,38931921.779633164
19451,38942124.87757468
19452,38942963.91085002
19453,38948829.1487536
19454,38955313.34184022
19455,38969763.22661379
19456,38975103.77173329
19457,39000945.58852389
19458,39006290.35057192
19459,39042632.96648037
19460,39049018.29299411
19461,39062153.29302395
19462,39067370.475698926
19463,39101005.770487964
19464,39111526.51294166
19465,39111646.6723456
19466,39115956.21146156
19467,39154169.70235684
19468,39181808.37174649
19469,39220237.60775803
19470,39239151.975736536
19471,39244163.36252947
19472,39256791.60929755
19473,39260321.047901504
19474,39266067.02607733
19475,39270769.016507566
19476,39273579.77470787
19477,39281529.53160685
19478,39302637.144122005
19479,39343652.913216785
19480,39365957.36899379
19481,39367655.94182587
19482,39385388.12385413
19483,39391719.862233415
19484,39404428.43116909
19485,39429107.4976981
19486,39442497.55660613
19487,39442847.19861752
19488,39476967.60140931
19489,39522208.46190693
19490,39530106.582611926
19491,39538071.72115456
19492,39545737.60615657
19493,39594669.384933904
19494,39631950.65835968
19495,39643198.09927489
19496,39643685.08207849
19497,39657042.38963961
19498,39674025.786930114
19499,39696734.89604314
19500,39724982.58045446
19501,39732996.07670085
19502,39736673.92939238
19503,39736954.792450815
19504,39738622.253136925
19505,39741775.94119567
19506,39747840.64271127
19507,39770239.67762008
19508,39801550.66647795
19509,39840179.25493088
19510,39851780.89997889
19511,39862671.392498046
19512,39881436.831923865
19513,39937118.64405222
19514,39948324.81546349
19515,39960399.482896894
19516,39974519.41316696
19517,40013842.73255371
19518,40021868.41241401
19519,40050510.45274439
19520,40060511.347397685
19521,40075484.3522967
19522,40151667.99695236
19523,40176471.29255791
19524,40183732.52977758
19525,40188028.40864566
19526,40194194.56931572
19527,40220040.47559043
19528,40261705.25553131
19529,40265070.52454202
19530,40290418.426267
19531,40298204.568713464
19532,40326377.23439103
19533,40331345.79872683
19534,40332302.02645157
19535,40346989.57484493
19536,40373232.226131335
19537,40416256.950300075
19538,40423071.881082274
19539,40440013.827519834
19540,40440859.098390065
19541,40444634.85925699
19542,40466224.889400534
19543,40468320.9380413
19544,40477490.05376053
19545,40496985.65651846
19546,40565472.19561324
19547,40584577.49101722
19548,40597284.62735335
19549,40600178.622009255
19550,40603860.389521606
19551,40610109.35756621
19552,40622026.67267585
19553,40649932.027118355
19554,40656291.76150509
19555,40657499.034917675
19556,40658416.43239287
19557,40671322.58617315
19558,40687088.17030957
19559,40694681.44282971
19560,40748073.17552812
19561,40768456.506357916
19562,40788707.30932499
19563,40810900.85626849
19564,40839960.96407346
19565,40846682.83210499
19566,40875779.242915265
19567,40915834.00695126
19568,40918599.75328933
19569,40919989.6222436
19570,40942959.26451639
19571,40988241.07943252
